"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCDC18-AS1",-0.102603242394117,2.2626325653626,-0.633351030455656,0.527793107842516,0.999798845119145,-5.2090550417739
"GASK1B-AS1",-0.0890047519664081,0.488078447727807,-0.633346411058654,0.527796112769651,0.999798845119145,-5.20905735424054
"FKBP6",0.101559436221822,0.474916941047993,0.633170130066116,0.527910790517114,0.999798845119145,-5.20914558787786
"BPNT2",-0.102411766348167,2.09970702730645,-0.633119136372261,0.527943966328657,0.999798845119145,-5.20917110712755
"LINC01224",-0.103968720523612,0.467381292929207,-0.633097885194007,0.527957792377361,0.999798845119145,-5.20918174145131
"DTNA",0.104147391355946,0.706857869120073,0.633078654348407,0.52797030415577,0.999798845119145,-5.20919136447337
"ZNF648",0.0801334238551808,0.282137409699889,0.633059747246378,0.527982605452701,0.999798845119145,-5.20920082521319
"RIPPLY3",0.110309317516502,0.452892900442486,0.633013192167422,0.52801289564623,0.999798845119145,-5.20922411925969
"ZNF525",0.104640140767424,2.77985656608066,0.632947199751134,0.528055833918289,0.999798845119145,-5.20925713595684
"RMDN2-AS1",0.11882173121344,0.532461364384121,0.632937633757037,0.528062058226396,0.999798845119145,-5.2092619216407
"ZNF630",0.11973947757917,0.961814566023484,0.632836331632271,0.528127974833727,0.999798845119145,-5.20931259675575
"LINC02055",0.0944580896969028,0.498198986615327,0.632627987809646,0.52826355610309,0.999798845119145,-5.20941679285956
"PIGF",0.0946999690718809,0.582716155917571,0.632582077146099,0.528293435219727,0.999798845119145,-5.20943974894899
"FAM131B-AS2",0.123896378547842,4.75223479454338,0.632574835965224,0.528298147931939,0.999798845119145,-5.20944336950813
"MSANTD4",0.111530154179723,2.50013723623799,0.632533197097863,0.528325247800316,0.999798845119145,-5.20946418796442
"KIF5B",0.0716768558425525,6.37479269609623,0.632396180121444,0.528414427770355,0.999798845119145,-5.2095326836457
"TNRC6A",0.0748166229149176,3.57188797487985,0.63234747972533,0.528446127172859,0.999798845119145,-5.20955702574813
"SLC17A1",0.127617547162443,0.55229801184855,0.632344844899353,0.528447842226097,0.999798845119145,-5.20955834267013
"STS",-0.0858071518549215,1.23293589854384,-0.63232574611784,0.528460274035125,0.999798845119145,-5.20956788833926
"GZMM",0.211270634617309,2.11186558920617,0.632187413073908,0.528550322504171,0.999798845119145,-5.20963701937277
"RAD50",0.0852874557512264,0.80979809909527,0.632146381445669,0.528577033735379,0.999798845119145,-5.20965752177697
"CHST3",0.106427561139896,0.63278850633065,0.63209755047884,0.528608823175531,0.999798845119145,-5.20968191958224
"IL20",0.116200166092541,0.393233400455378,0.631924570998631,0.52872144245644,0.999798845119145,-5.20976833166605
"DPP3-DT",0.109945992804154,0.447578450364618,0.631802559879743,0.528800885937839,0.999798845119145,-5.2098292683487
"CADM3-AS1",0.0997408893556451,0.478153303589684,0.631798721326583,0.528803385383943,0.999798845119145,-5.20983118526909
"GGT7",0.118850396561679,0.758082847708574,0.631749728861878,0.528835287007928,0.999798845119145,-5.20985565041469
"DPY19L3-DT",-0.129562765228817,0.530773374723938,-0.631714521648235,0.52885821292787,0.999798845119145,-5.20987323052029
"FGF14-AS2",0.141784307909112,0.706406307823749,0.631702147138861,0.52886627097247,0.999798845119145,-5.20987940928416
"CLEC5A",0.170736372925041,1.88631904381378,0.631626850413006,0.528915304129871,0.999798845119145,-5.20991700339545
"ZNF283",-0.112361199084344,1.20839402669759,-0.631540385361968,0.528971612982067,0.999798845119145,-5.20996016814233
"FSIP1",0.109590340852959,0.848411043116347,0.631475451390116,0.52901390212802,0.999798845119145,-5.20999258037563
"SSX2IP",-0.166686536229411,4.15740499697297,-0.631396294832953,0.529065456286979,0.999798845119145,-5.21003208744012
"LCT",0.103014463851001,0.49304301111465,0.631279957834676,0.529141230530523,0.999798845119145,-5.21009014236426
"CASP16P",0.104732345806119,0.508606092149647,0.631007919932097,0.529318439904931,0.999798845119145,-5.21022585433965
"MRPL19",0.116526630416313,2.52881298098547,0.630863658722734,0.529412426127168,0.999798845119145,-5.21029779862448
"FZD4-DT",-0.105542930660821,0.375120650964738,-0.630749043538513,0.529487104085387,0.999798845119145,-5.21035494656007
"HILPDA",-0.130183745962034,0.723696039258581,-0.630736256168234,0.529495436081593,0.999798845119145,-5.21036132179434
"RNA5SP444",-0.279951458691789,2.83709338445621,-0.630556448253425,0.529612602497297,0.999798845119145,-5.21045095273822
"LINC01845",0.125127176605272,0.522089005223899,0.630330149169529,0.529760082466228,0.999798845119145,-5.21056372266654
"ZNF99",0.061075308444068,0.20387723262052,0.630152142911792,0.529876104680082,0.999798845119145,-5.21065239899268
"LINC00967",-0.127574900558838,0.48998733709187,-0.630129167832708,0.529891080497748,0.999798845119145,-5.21066384254282
"SERBP1P5",-0.146508619374067,1.99293580078391,-0.630122888689949,0.52989517346161,0.999798845119145,-5.21066697001982
"PLG",0.100837506514499,0.590617087260136,0.630111970524512,0.529902290340731,0.999798845119145,-5.21067240799927
"GFOD2",0.11753047676319,2.29133010553213,0.630052720939133,0.529940912352016,0.999798845119145,-5.21070191664187
"MSTO1",-0.082250802473985,0.54531929066479,-0.630003717841571,0.529972856256167,0.999798845119145,-5.21072632004872
"SLCO1B1",0.086169750045198,0.33512091883477,0.629958555106371,0.530002297601292,0.999798845119145,-5.21074880929934
"CCDC83",-0.104508841359555,0.365434198122804,-0.629920922943725,0.530026830449716,0.999798845119145,-5.21076754740269
"GTDC1",-0.108618566816725,3.74214730499125,-0.629901739666573,0.530039336478188,0.999798845119145,-5.21077709886435
"PILRB",0.077179183454665,0.408116877430669,0.629806297172933,0.530101559937424,0.999798845119145,-5.21082461593227
"STAR",0.109547511451951,0.575609972961818,0.62968691589159,0.530179395513898,0.999798845119145,-5.21088404113299
"RELT",-0.113711447936035,1.48141663053951,-0.629385685324203,0.530375821420203,0.999798845119145,-5.21103393699446
"TLE4",0.0933369676911573,4.08346255226341,0.629310919511827,0.530424580382094,0.999798845119145,-5.2110711303237
"BBLN",0.0969696790602494,6.33777302643544,0.628987478062318,0.530635541185344,0.999798845119145,-5.21123198045812
"ADIPINT",-0.104572103113895,0.411077733422732,-0.628953377685406,0.530657785261739,0.999798845119145,-5.2112489340828
"N4BP2L2",-0.0608191306821517,3.64137079345952,-0.628773722352543,0.530774984465298,0.999798845119145,-5.21133823796196
"TMEM39A",0.116421387947653,1.53403171514545,0.628756060413732,0.53078650705269,0.999798845119145,-5.21134701607215
"UBE2D1",0.143988360678617,4.43801681029113,0.628711944956491,0.530815288385376,0.999798845119145,-5.21136894070268
"MYBL1",0.123907083660644,3.06267862300446,0.628657263062609,0.530850964473081,0.999798845119145,-5.21139611455519
"ZNF124",0.0912046875330499,4.02804646992991,0.628640993577641,0.53086157940512,0.999798845119145,-5.2114041991298
"NDUFB3",0.134695141661519,4.62344526238721,0.628603090025887,0.530886309783154,0.999798845119145,-5.21142303322327
"PCTP",-0.125012016457581,4.11884730458952,-0.628581677994442,0.53090028044112,0.999798845119145,-5.21143367226155
"PNOC",-0.138119434500454,1.03396550949494,-0.628531563013754,0.530932979584116,0.999798845119145,-5.21145857158615
"WDR93",-0.111535129353793,0.514609270514202,-0.628474921771405,0.53096993824459,0.999798845119145,-5.21148671107481
"RPL13AP16",0.129016257303521,0.539783195479648,0.628471024217762,0.530972481464176,0.999798845119145,-5.21148864729522
"BNIP3",0.101537091952325,3.47753318795117,0.628462126227481,0.530978287576601,0.999798845119145,-5.21149306757985
"HRC",0.137061371245274,0.545790881239768,0.628420879819172,0.531005202089873,0.999798845119145,-5.21151355688672
"SH2D1A",0.124340563133918,2.80121002277967,0.62837252440993,0.531036756331699,0.999798845119145,-5.21153757591845
"HNRNPA3",0.100336220491555,4.55396119112253,0.628359328890532,0.531045367213339,0.999798845119145,-5.21154413006023
"TUG1",0.0736616356840765,2.7156492905985,0.628287463220163,0.531092265208736,0.999798845119145,-5.21157982294739
"EIF3J",-0.0632091900854146,6.25075436544382,-0.628274926165095,0.53110044684013,0.999798845119145,-5.21158604920102
"ABI2",0.0768313860758947,2.19625432554031,0.628211121188791,0.531142086713355,0.999798845119145,-5.21161773463543
"C5orf64",0.10263799454314,0.590560132741235,0.628130505122883,0.531194700099606,0.999798845119145,-5.2116577638638
"L3MBTL1",-0.0703285174391823,0.367003454175726,-0.627993983199155,0.531283806074966,0.999798845119145,-5.2117255410583
"H3P43",-0.104788913636595,0.50560668992577,-0.627915262701927,0.531335189348433,0.999798845119145,-5.21176461571991
"CTDSPL",-0.156700528751705,4.12516497901578,-0.627865396522024,0.531367739848625,0.999798845119145,-5.21178936538959
"AIFM2",0.122033368485752,1.0520356760718,0.627822355461429,0.531395836027982,0.999798845119145,-5.21181072603708
"CEP68",-0.0963232412442268,2.27954545891509,-0.627743449711686,0.53144734580467,0.999798845119145,-5.21184988203337
"TFB1M",-0.126635289696105,1.57649105688009,-0.627628558810672,0.531522351321911,0.999798845119145,-5.2119068864879
"GMIP",0.0890237343399862,5.84948030490791,0.627589944936758,0.531547561271852,0.999798845119145,-5.21192604288699
"RAB3B",0.0935434740202802,0.466079583711066,0.627572525405463,0.531558934211955,0.999798845119145,-5.21193468435934
"BEND4",0.0950484328862292,0.944775964372389,0.627189400184776,0.531809102293052,0.999798845119145,-5.21212468478948
"DCP1B",0.13261002080919,2.57771988007368,0.62713962386028,0.531841609021642,0.999798845119145,-5.21214936154611
"GK3",0.0609447323496577,0.196515153291621,0.627105038671778,0.531864195688057,0.999798845119145,-5.21216650610981
"VKORC1L1",0.089278096425899,2.8494800400987,0.6270781383026,0.531881763943959,0.999798845119145,-5.21217984050803
"BRD9",0.103579077813878,2.51089874847788,0.62702734054423,0.531914940063973,0.999798845119145,-5.21220501919338
"PRKD2",0.117338758743571,4.5891679631895,0.627003683153555,0.531930391116882,0.999798845119145,-5.21221674465039
"MUC20",-0.105962063814399,0.554571379160773,-0.626809772976829,0.532057045906985,0.999798845119145,-5.21231283700232
"CTBS",0.0822283892482091,0.730292034155678,0.626700647211985,0.532128329533853,0.999798845119145,-5.21236690140795
"NUMB",0.0752380577607044,4.82261369210147,0.626678588969036,0.532142739114855,0.999798845119145,-5.21237782863533
"NEURL1B",-0.109802454648983,1.52788930327112,-0.62665502334359,0.532158133617044,0.999798845119145,-5.21238950216953
"SNORA80E",-0.262937926963605,1.65645426338447,-0.626622775986954,0.532179199925332,0.999798845119145,-5.21240547560508
"LINC01116",0.105970993957591,0.635131206639371,0.626541062027053,0.532232583316874,0.999798845119145,-5.21244594822435
"RNU6-707P",0.218891813026085,1.2845663909624,0.626470795529272,0.532278490326256,0.999798845119145,-5.21248074677331
"DPY19L4P1",0.10045856865854,0.366405408290968,0.626387915290094,0.532332640846702,0.999798845119145,-5.21252178713578
"BSPRY",0.166717376385109,1.48494610510167,0.626386347993275,0.532333664880853,0.999798845119145,-5.21252256317277
"TMEM26",-0.0900628488735367,0.47358457127496,-0.626268202116908,0.532410861472574,0.999798845119145,-5.21258105680392
"SAMD12",0.0985697164230179,0.959660848901403,0.626243129504043,0.532427244672682,0.999798845119145,-5.21259346876407
"MYRF",0.108414832206988,0.703317683551736,0.626208196203446,0.532450071574238,0.999798845119145,-5.21261076134302
"USP34",-0.0611363865540016,4.37557635648976,-0.626166821084009,0.53247710848314,0.999798845119145,-5.21263124149473
"RNA5SP389",-0.142765089087945,11.81677295742,-0.626160419229066,0.532481291890327,0.999798845119145,-5.21263441021068
"SLC6A11",0.101283931876492,0.495247031709813,0.626092150740527,0.53252590420982,0.999798845119145,-5.21266819895804
"COL23A1",0.114698252103349,0.668241732147212,0.626047105580261,0.532555341521172,0.999798845119145,-5.21269049157081
"C12orf57",0.153736444367091,2.36942815029789,0.626035517129816,0.532562914785471,0.999798845119145,-5.21269622637675
"UGT2B4",0.11919585083224,0.579776012932279,0.625827650575788,0.532698768761521,0.999798845119145,-5.21279907594942
"RPS7P1",0.164732052862765,4.82147373633011,0.625790103772294,0.532723309873693,0.999798845119145,-5.21281764999114
"PPM1J",-0.107106455908204,0.505070608466999,-0.625784025181761,0.532727282979405,0.999798845119145,-5.21282065690736
"FLACC1",-0.11443104037992,4.39145098766519,-0.625732024829557,0.532761272219174,0.999798845119145,-5.21284637890767
"KAT14",0.117940972003773,1.92588374894262,0.625517729366806,0.532901354923569,0.999798845119145,-5.21295235790129
"C9",0.112827871220256,0.531238238419481,0.62525061871799,0.533075988796167,0.999798845119145,-5.21308440604619
"ZNF747-DT",0.1100152704852,0.443954642067754,0.625136097302412,0.533150870564025,0.999798845119145,-5.21314100343508
"SIMALR",0.234068740459866,2.23327388124879,0.625066145898252,0.53319661212651,0.999798845119145,-5.21317556891468
"SPRY4",0.113551083191699,1.23557706218529,0.625026053411408,0.533222829704688,0.999798845119145,-5.21319537831091
"OAZ3",0.0849366624285352,0.385718006890411,0.624899915395271,0.533305319125637,0.999798845119145,-5.21325769393836
"EVC2",-0.110966290239458,0.825202583900582,-0.62488824289563,0.533312952822861,0.999798845119145,-5.21326345984178
"CPNE6",0.0911722480296364,0.415009886909877,0.624857036977449,0.533333361454,0.999798845119145,-5.2132788742084
"AK8",0.121772133435473,0.582274642932114,0.624844869605412,0.533341319008387,0.999798845119145,-5.21328488415427
"LGALS9B",0.0965852034225301,0.543228132981991,0.624818719818705,0.533358421374766,0.999798845119145,-5.21329780017459
"TUB-AS1",0.129124641185449,0.522927499588038,0.624677584254117,0.53345073107455,0.999798845119145,-5.21336750123451
"AGA-DT",0.0813596952658172,0.422529622100559,0.624622953203368,0.533486464703814,0.999798845119145,-5.21339447707561
"UBA3",0.0916198113674289,3.662233476346,0.624616319710593,0.533490803689216,0.999798845119145,-5.21339775241706
"LINC02976",-0.153666189307253,2.00102135209283,-0.624542426427717,0.533539138705689,0.999798845119145,-5.2134342354994
"NHLRC2",-0.0642239648234324,2.94566000547087,-0.624524013986023,0.53355118298672,0.999798845119145,-5.21344332554627
"MYH6",0.117127003118366,0.737045714351612,0.624490369944387,0.533573191198442,0.999798845119145,-5.21345993460239
"RBMS2P1",0.171638478680044,2.05707385838705,0.624463913002938,0.533590498303266,0.999798845119145,-5.21347299497913
"PGM3",0.0829841841244747,0.881127526462895,0.624314426661521,0.533688291870141,0.999798845119145,-5.21354677808127
"CCND3",0.0743413981286265,6.39611005969401,0.624113943113845,0.533819462079966,0.999798845119145,-5.21364570476061
"NBPF9",0.0775182957643867,0.922315822618939,0.623971275951819,0.533912814859941,0.999798845119145,-5.21371608331275
"PLS3",0.117302728516088,3.60958559266285,0.623926314690777,0.533942236527111,0.999798845119145,-5.21373825966156
"FBXL9P",0.103224592880337,0.652160260913456,0.623922977241663,0.533944420513999,0.999798845119145,-5.21373990573627
"RNU6-37P",-0.240934688664507,2.12787057902028,-0.623795066077375,0.534028127499744,0.999798845119145,-5.21380298666024
"ZDHHC4P1",-0.113264471934999,0.419955644229555,-0.623745310050751,0.534060690404607,0.999798845119145,-5.21382752097649
"NSUN5",-0.17402688408022,3.29208054468966,-0.623576597334915,0.534171112253479,0.999798845119145,-5.21391069748033
"ENTPD3",0.100971496859552,0.474144392997582,0.623495360201465,0.534224285823426,0.999798845119145,-5.21395073997521
"STK36",-0.1270059840962,1.12622928719459,-0.623480321392083,0.53423412973693,0.999798845119145,-5.21395815216865
"PAPPA2",-0.106170864897617,0.60612812384939,-0.623452459369481,0.534252367552278,0.999798845119145,-5.21397188408386
"FSTL1",-0.187594602159992,2.74878201492603,-0.62340887668813,0.534280896374634,0.999798845119145,-5.21399336277157
"CAPZB",0.0601242734147762,5.41239885730954,0.623391146194293,0.534292502815844,0.999798845119145,-5.21400210039758
"GMPR",-0.124062890835888,6.33645536586685,-0.62336829095329,0.534307464124168,0.999798845119145,-5.21401336314659
"RPL7AP70",0.110846990718421,0.585989595699381,0.623281900425747,0.534364018310902,0.999798845119145,-5.21405593151354
"C22orf23",0.101097798813864,0.458611399489975,0.623245684912712,0.534387727132122,0.999798845119145,-5.2140737747302
"HMGB1P4",0.10821166548861,0.463961053771894,0.623240157369807,0.534391345836638,0.999798845119145,-5.21407649803473
"B3GALT1-AS1",0.11218129793407,0.383834282640037,0.623201019038123,0.534416968801857,0.999798845119145,-5.21409577998517
